title,link,price
Portronics POR-1012 10000 mAh Portable Power Bank - White,https://paytmmall.com/portronics-10000-mah-portable-power-bank-white-CMPLXMOBPORTRONICS-PPORT232049124C4D7-pdp?product_id=302390504&sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C8%7C%7C%7C%7C&get_review_id=331221426,849
Miara AJ Leather 10000 mAh Portable Power Bank - Black,https://paytmmall.com/miara-aj-leather-30000-mah-portable-power-bank-black-MOBMIARA-AJ-LEAMAYA11498411CC01937-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C9%7C%7C%7C%7C&get_review_id=332610645,449
Glorious GPB-M1-100LP-Black 10000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/glorious-gpb-m1-100lp-black-10000-mah-portable-fast-charging-power-bank-black-MOBGLORIOUS-GPBGLOR117430780D1E4BD-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C10%7C%7C%7C%7C&get_review_id=336933436,599
FluSun india R3 2600mAh (Pink) 2600 mAh Portable Power Bank - Pink,https://paytmmall.com/flusun-india-r3-2600mah-pink-2600-mah-portable-power-bank-pink-MOBFLUSUN-INDIASKER558783E125BC3E-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C11%7C%7C%7C%7C&get_review_id=333942088,235
ALPRA SMART ALPRA-FAST20 20000 mAh Fast Charging (Qualcomm) Power Bank - Black,https://paytmmall.com/alpra-smart-alpra-fast20-20000-mah-fast-charging-qualcomm-power-bank-black-MOBALPRA-FAST-2ALPR1165943ADF2E1BF-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C12%7C%7C%7C%7C&get_review_id=331718907,"1,299"
iBall 1000LPS_GRY 10000 mAh Portable Fast Charging Power Bank - Grey,https://paytmmall.com/iball-1000lps_gry-10000-mah-portable-fast-charging-power-bank-grey-MOBIBALL-10000-BEDB226EFEABB31-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C13%7C%7C%7C%7C&get_review_id=333212651,899
CallOne COPB-293 6000 mAh Portable Power Bank - White,https://paytmmall.com/callone-copb-293-6000-mah-portable-power-bank-white-MOBCALLONE-QT-0CALL23457D8A407DD-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C14%7C%7C%7C%7C&get_review_id=331279988,519
Gizmobitz GB/SolarLED/Black 10000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/gizmobitz-gb-solarled-black-10000-mah-portable-fast-charging-power-bank-black-MOBGIZMOBITZ-10WEAR72941553AC78AB-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C15%7C%7C%7C%7C&get_review_id=333576127,949
HAMINE LPP2 13000 mAh Portable Power Bank - Red,https://paytmmall.com/hamine-lpp2-28000-mah-portable-power-bank-red-MOBHAMINE-LPP2-GADG759842A2C79340-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C16%7C%7C%7C%7C&get_review_id=336394648,479
PB-Hefty Dotted 10000 mAh Portable Power Bank - Black,https://paytmmall.com/pb-hefty-dotted-15000-mah-portable-power-bank-black-MOBPB-HEFTY-DOTR-K-1147445CB1AB8AB-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C17%7C%7C%7C%7C&get_review_id=331837556,419
Benison India BPB58 30000 mAh Slim Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb58-30000-mah-slim-fast-charging-power-bank-white-MOBBENION-INDIABENI387111959311F-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C18%7C%7C%7C%7C&get_review_id=332055957,"1,515"
Portronics POR-235 10000 mAh Portable Power Bank - Black,https://paytmmall.com/portronics-por-235-indo-10d-10-000-mah-power-bank-with-display-black-CMPLXMOBPORTRONICS-PPORT2320438A9D1-pdp?product_id=232367873&sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C19%7C%7C%7C%7C&get_review_id=247044286,849
ALPRA Fast 10 10000 mAh Li- Polymer Power Bank 18W Fast Charging-Navy Blue,https://paytmmall.com/alpra-smart-alpra-fast10-10000-mah-fast-charging-qualcomm-power-bank-blue-MOBALPRA-FAST-1ALPR116594311968B77-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C20%7C%7C%7C%7C&get_review_id=331718906,749
FluSun india 11000 mAh Power Bank - Blue,https://paytmmall.com/flusun-india-11000-mah-power-bank-blue-MOBFLUSUN-INDIASKER558783D5FB60EB-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C21%7C%7C%7C%7C&get_review_id=334884105,525
Miara Dotted 10000 mAh Portable Power Bank - White,https://paytmmall.com/miara-dotted-30000-mah-portable-power-bank-white-MOBMIARA-DOTTEDMAYA114984114786792-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C22%7C%7C%7C%7C&get_review_id=332610639,449
Syska P1001OX 10000 mAh Portable Power Bank - White,https://paytmmall.com/syska-p1001ox-10000-mah-li-polymer-power-bank-white-CMPLXMOBSYSKA-P1001ODIYO2285323A62FC1B-pdp?product_id=279997535&sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C23%7C%7C%7C%7C&get_review_id=279798121,771
Tiitan P20 20000 mAh Portable Power Bank - White,https://paytmmall.com/tiitan-p20-20000-mah-portable-power-bank-pink-MOBTIITAN-20000TITA1164991A1287FF7-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C24%7C%7C%7C%7C&get_review_id=331062952,849
HAMINE LPP2 13000 mAh Portable Power Bank - Yellow,https://paytmmall.com/hamine-lpp2-28000-mah-portable-power-bank-yellow-MOBHAMINE-LPP2-GADG7598425D029B0A-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C25%7C%7C%7C%7C&get_review_id=336394650,479
PB-Hefty M6 13000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-m6-30000-mah-portable-power-bank-white-MOBPB-HEFTY-M6-R-K-114744557A8438B-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C26%7C%7C%7C%7C&get_review_id=334579048,429
Portronics POR-289 5000 mAh Portable Power Bank - White,https://paytmmall.com/portronics-por-289-indo-5-5000mah-power-bank-with-dual-output-white-CMPLXMOBPORTRONICS-PPORT23204CD66B646-pdp?product_id=236243036&sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C27%7C%7C%7C%7C&get_review_id=245867224,799
Benison India BPB21 20000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb21-20000-mah-portable-fast-charging-power-bank-white-MOBBENISON-INDIBENI38711822A6F62-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C28%7C%7C%7C%7C&get_review_id=331650820,"1,449"
HAMINE AJ Leather 13000 mAh Portable Power Bank - Black,https://paytmmall.com/hamine-aj-leather-30000-mah-portable-power-bank-black-MOBHAMINE-AJ-LEGADG75984215EB68EA-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C29%7C%7C%7C%7C&get_review_id=333743862,479
HAMINE M5 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-m5-30000-mah-portable-power-bank-white-MOBHAMINE-M5-30GADG7598426CE484F3-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C30%7C%7C%7C%7C&get_review_id=333743866,479
HAMINE 13000 mAh Power Bank - Black,https://paytmmall.com/hamine-aj-leather-look-fast-charge-13000-mah-power-bank-black-MOBHAMINE-AJ-LEGADG759842D8F7D688-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C31%7C%7C%7C%7C&get_review_id=190875230,449
HAMINE AJ Leather 13000 mAh Portable Power Bank - Brown,https://paytmmall.com/hamine-aj-leather-30000-mah-portable-power-bank-brown-MOBHAMINE-AJ-LEGADG759842EF8617B1-pdp?sid=edf0549f-a837-44d0-9cd4-2d7f7ef1bde0&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C32%7C%7C%7C%7C&get_review_id=332592117,479
Tiitan P7 7000 mAh Portable Power Bank - Green,https://paytmmall.com/tiitan-p7-7000-mah-portable-power-bank-green-MOBTIITAN-7000MTITA11649912608C655-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C1%7C%7C%7C%7C&get_review_id=331062968,649
Fuel Powerhouse 10000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/fuel-powerhouse-10000-mah-portable-fast-charging-power-bank-black-MOBFUEL-POWERHOFUEL1175129332D3AD7-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C2%7C%7C%7C%7C&get_review_id=337532376,799
PB-Hefty LPD2 13000 mAh Portable Power Bank - Red & White,https://paytmmall.com/pb-hefty-lpd2-30000-mah-portable-power-bank-red-MOBPB-HEFTY-LPDR-K-1147445E9F9EB77-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C3%7C%7C%7C%7C&get_review_id=334579055,429
Portronics POR-1047 10000 mAh Portable Power Bank - Blue,https://paytmmall.com/portronics-power-wallet-10x-10000-mah-portable-power-bank-blue-CMPLXMOBPORTRONICS-PPORT2320448846607-pdp?product_id=329292797&sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C4%7C%7C%7C%7C&get_review_id=331221408,899
Gizmobitz GB/RCM6/Black 15000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/gizmobitz-gb-rcm6-black-15000-mah-portable-fast-charging-power-bank-black-MOBGIZMOBITZ-15WEAR729415FAF6F6B7-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C5%7C%7C%7C%7C&get_review_id=333576128,649
HAMINE LPP2 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-lpp2-28000-mah-portable-power-bank-white-MOBHAMINE-LPP2-GADG759842BC6918E2-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C6%7C%7C%7C%7C&get_review_id=336394654,479
Gionee PB10K2D 10000 mAh Slim Power Bank - White,https://paytmmall.com/gionee-pb10k2d-10000-mah-slim-power-bank-white-CMPLXMOBGIONEE-10000INDI8673251D27C0D1-pdp?product_id=338047257&sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C7%7C%7C%7C%7C&get_review_id=338047259,699
FluSun india 11000 mAh Power Bank - White,https://paytmmall.com/flusun-india-11000-mah-power-bank-white-MOBFLUSUN-INDIASKER55878367418F3F-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C8%7C%7C%7C%7C&get_review_id=334884107,499
Pebble 10000 mAh Portable Power Bank - Black,https://paytmmall.com/pebble-10-000-mah-powerbank-pb-s-ultra-slim-white-MOBPEBBLE-10-00PEBB2018976E14AA1-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C9%7C%7C%7C%7C&get_review_id=270700650,899
Ambrane PowerLit Pro 10000 mAh Fast Charging Power Bank - Red,https://paytmmall.com/ambrane-powerlit-pro-10000-mah-fast-charging-power-bank-red-MOBAMBRANE-POWEBJ-I586126C88B2A69-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C10%7C%7C%7C%7C&get_review_id=333851846,"1,099"
Miara P3 10000 mAh Portable Power Bank - Blue,https://paytmmall.com/miara-p3-25000-mah-portable-power-bank-blue-MOBMIARA-P3P-25MAYA114984140ACD7AD-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C11%7C%7C%7C%7C&get_review_id=332596980,449
CallOne COPB-216 20000 mAh Portable Power Bank - White,https://paytmmall.com/callone-copb-216-20000-mah-portable-power-bank-white-MOBCALLONE-M6-2CALL2345790D6743B-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C12%7C%7C%7C%7C&get_review_id=331279993,899
Portronics POR-808 20000 mAh Portable Power Bank - White,https://paytmmall.com/portronics-por-808-power-box-20k-20000mah-power-bank-with-single-usb-output-white-MOBPORTRONICS-PPORT23204BEE34328-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C13%7C%7C%7C%7C&get_review_id=300624144,"1,429"
PB-Hefty TLWP 10000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-tlwp-25000-mah-portable-power-bank-white-MOBPB-HEFTY-TLWR-K-11474453D1DB68F-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C14%7C%7C%7C%7C&get_review_id=332111878,429
HAMINE AJ Leather 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-aj-leather-30000-mah-portable-power-bank-white-MOBHAMINE-AJ-LEGADG759842CC878EFF-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C15%7C%7C%7C%7C&get_review_id=333743858,479
Gizmobitz GB/Gecko/White 2600 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/gizmobitz-gb-gecko-white-2600-mah-portable-fast-charging-power-bank-white-MOBGIZMOBITZ-26WEAR72941523E6333-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C16%7C%7C%7C%7C&get_review_id=333576126,349
FluSun india PB-11K 11000 mAh Fast Charging Power Bank - White,https://paytmmall.com/flusun-india-pb-11k-11000-mah-fast-charging-power-bank-white-MOBFLUSUN-INDIASKER5587839E652FA4-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C17%7C%7C%7C%7C&get_review_id=334961164,499
Ambrane PowerLit XL 20000 mAh Fast Charging Power Bank - Black,https://paytmmall.com/ambrane-powerlit-xl-20000-mah-fast-charging-power-bank-black-MOBAMBRANE-POWEBJ-I586126B7910593-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C18%7C%7C%7C%7C&get_review_id=333851845,"1,599"
CallOne COPB-220 20000 mAh Portable Power Bank - White,https://paytmmall.com/callone-copb-220-20000-mah-portable-power-bank-white-MOBCALLONE-COPBCALL23457C062170E-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C19%7C%7C%7C%7C&get_review_id=331279980,"1,079"
Pebble ACE 10000 mAh Portable Power Bank - White,https://paytmmall.com/pebble-ace-10000-mah-powerbank-with-inbuilt-micro-usb-and-type-c-cable-white-MOBPEBBLE-ACE-1PEBB201893B0D91D0-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C20%7C%7C%7C%7C&get_review_id=246727487,999
Portronics POR 1113 20000 mAh Portable Power Bank - Black,https://paytmmall.com/portronics-20000-mah-portable-power-bank-black-MOBPORTRONICS-PPORT23204E1E0162C-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C21%7C%7C%7C%7C&get_review_id=335866767,"1,099"
PB-Hefty AJ Leather 13000 mAh Portable Power Bank - Brown,https://paytmmall.com/pb-hefty-aj-leather-30000-mah-portable-power-bank-brown-MOBPB-HEFTY-AJ-R-K-1147445E0E7A027-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C22%7C%7C%7C%7C&get_review_id=333791904,429
HAMINE Dotted 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-dotted-30000-mah-portable-power-bank-white-MOBHAMINE-DOTTEGADG75984226E3010E-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C23%7C%7C%7C%7C&get_review_id=333743850,479
Gizmobitz GB/Handesk/Pink 10000 mAh Portable Fast Charging Power Bank - Pink,https://paytmmall.com/gizmobitz-gb-handesk-pink-10000-mah-portable-fast-charging-power-bank-pink-MOBGIZMOBITZ-10WEAR72941541127B32-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C24%7C%7C%7C%7C&get_review_id=333576119,649
PB-Hefty M6 13000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-m6-20000-mah-portable-power-bank-white-MOBPB-HEFTY-M6-R-K-1147445E514A1A4-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C25%7C%7C%7C%7C&get_review_id=331837561,429
HAMINE LPD2 13000 mAh Portable Power Bank - Black,https://paytmmall.com/hamine-lpd2-28000-mah-portable-power-bank-black-MOBHAMINE-LPD2-GADG7598423AFEACC3-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C26%7C%7C%7C%7C&get_review_id=336394662,479
Portronics POR-295 20000 mAh Portable Power Bank - White,https://paytmmall.com/portronics-20000-mah-portable-power-bank-white-CMPLXMOBPORTRONICS-PPORT23204BF40205E-pdp?product_id=238095410&sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C27%7C%7C%7C%7C&get_review_id=331221419,"1,599"
